Unnamed: 0,Month,Year,nDays,DecYear,Q,Conc,GenConc,FNConc,Flux,GenFlux,FNFlux,Date,wy
301,10,2018,31,2018.7894977169,2.67822559848265,0.0644386360233883,0.0584435487067792,0.0631290108665579,14.8304630074953,13.3281058053315,16.5069728338574,2018-10-31,2019
302,11,2018,30,2018.87305936073,1.95848748434562,0.0759018940311166,0.0758431484292684,0.0739114560884112,12.7229116647668,12.6121641835682,15.4309976864514,2018-11-30,2019
303,12,2018,31,2018.95662100457,1.50088420220561,0.0859760897264555,0.0877680818673343,0.0874564406862771,11.1336203900215,11.388355458334,13.9309600844963,2018-12-31,2019
304,1,2019,31,2019.04155251142,1.35665097505676,0.0926655240382486,0.0897320838815636,0.0990587251153111,10.8756967550847,10.519515385412,14.3339288186279,2019-01-31,2019
305,2,2019,28,2019.12237442922,1.26586416427405,0.082276554816515,0.0882266003606303,0.0931982517368699,9.01217973855349,9.65873287291804,12.7341667705884,2019-02-28,2019
306,3,2019,31,2019.20319634703,1.28558482513795,0.0638351282482875,0.0709052492071825,0.0798408914175799,7.09408152478011,7.88926554259915,16.027180010497,2019-03-31,2019
307,4,2019,30,2019.28675799087,9.18919420458738,0.0886078780976755,0.150228725124104,0.0932640607515141,86.3553526898826,151.955277274655,74.4580837951197,2019-04-30,2019
308,5,2019,31,2019.3703196347,20.7224508619295,0.0912046635856421,0.106204989731137,0.0927074831328741,165.961258381462,190.533540942496,221.355259598735,2019-05-31,2019
309,6,2019,30,2019.45388127854,55.5189528853078,0.0745398328225902,0.0833395318953423,0.071592162624322,359.241460853051,399.359120696832,220.406179807808,2019-06-30,2019
310,7,2019,31,2019.53744292237,31.3942481562926,0.0576434860782323,0.0585014977995686,0.0605432255702467,161.214436149464,163.310628723311,67.3625120512673,2019-07-31,2019
311,8,2019,31,2019.62237442922,7.89857324354687,0.0542348014516377,0.0611270491744256,0.0585020442262123,36.7823196637881,39.7934338276115,22.7196464039874,2019-08-31,2019
312,9,2019,30,2019.70593607306,2.90455332152313,0.0590389995119745,0.0759035694191171,0.0596101608662851,14.725340390618,19.3934663220141,15.59223666949,2019-09-30,2019
313,10,2019,31,2019.7894977169,2.22753101789215,0.0670724681172585,0.0673460110868902,0.0628853253149373,12.9025908317528,12.9548284284871,16.4545373213215,2019-10-31,2020
314,11,2019,30,2019.87305936073,2.06845123774398,0.0745458878597906,0.070032988569279,0.0730382540030624,13.2721883720491,12.3939148074832,15.2442803114808,2019-11-30,2020
315,12,2019,31,2019.95662100457,1.7304333471233,0.0854979522858862,0.0945141778509584,0.0861595937394937,12.7605328001573,14.067226935145,13.7255122795119,2019-12-31,2020
316,1,2020,31,2020.04143897996,1.56446008953657,0.0955557713461967,0.151745159082422,0.0972988451871088,12.9129267491629,20.5069381505801,14.0793966942817,2020-01-31,2020
317,2,2020,29,2020.12340619308,1.42550910391835,0.0867649021247713,0.086538532071102,0.0911888398706492,10.7203559227948,10.7112424242305,12.4585252652925,2020-02-29,2020
318,3,2020,31,2020.20537340619,1.54080182111887,0.0697423332033606,0.0367865304420513,0.0784133672797613,9.28580676503644,4.84111135992575,15.831158000301,2020-03-31,2020
319,4,2020,30,2020.28870673953,5.16933469408995,0.0804800412847979,0.0596291189025932,0.0949138269582414,40.7868799350779,34.0872001028077,76.215400277273,2020-04-30,2020
320,5,2020,31,2020.37204007286,22.5228542229831,0.0942273942416695,0.0958155602173592,0.094710502734176,182.154066188864,186.024434649811,224.8998322966,2020-05-31,2020
321,6,2020,30,2020.45537340619,20.2814692641257,0.0719455022778539,0.0739317865312018,0.0731242022502024,129.852080430486,134.600246244632,224.726770998842,2020-06-30,2020
322,7,2020,31,2020.53870673953,4.40189944034375,0.0641069470520318,0.062068813778014,0.0620203452606273,24.5161588043336,23.7462095461056,68.9858724584984,2020-07-31,2020
323,8,2020,31,2020.62340619308,2.03314956927103,0.0654655990534318,0.0629315080013975,0.0594059199988164,11.4136311528164,11.004132541757,23.1084371586996,2020-08-31,2020
324,9,2020,30,2020.70673952641,1.85050591019306,0.066663517312572,0.0676963661218911,0.0599115031597454,10.62275797939,10.7806341799472,15.691650772923,2020-09-30,2020
325,10,2020,31,2020.79007285974,1.64730970133138,0.0719951622320445,0.0799343575596564,0.0627039022107719,10.2450257480357,11.365448438371,16.4234561872249,2020-10-31,2021
326,11,2020,30,2020.87340619308,1.80123459751157,0.0753654304885727,0.0733957217139586,0.0723442935006094,11.6976453277402,11.4337966871871,15.1043242237517,2020-11-30,2021
327,12,2020,31,2020.95673952641,1.26941681930809,0.0827083458762367,0.0793937566320702,0.0850903337943397,9.06667661421324,8.68987210732294,13.5587326454687,2020-12-31,2021
328,1,2021,31,2021.04155251142,1.15213026854235,0.0846832874888165,0.0592650108923053,0.0958515865760005,8.43911328252132,5.91762787440122,13.8721778119325,2021-01-31,2021
329,2,2021,28,2021.12237442922,1.1778796773428,0.0762411477338926,0.06833856173054,0.0899854024514157,7.7721579702825,6.96638732473818,12.2954924308528,2021-02-28,2021
330,3,2021,31,2021.20319634703,1.20054294136621,0.059506355530812,0.0611971884197448,0.0782903619598133,6.16883412499196,6.33703750690597,15.9004242803625,2021-03-31,2021
331,4,2021,30,2021.28675799087,4.57770138396038,0.0847356731121357,0.0971581516514784,0.0976039573866668,34.5926369639078,39.7552164362576,79.0232771170767,2021-04-30,2021
332,5,2021,31,2021.3703196347,12.3762887564261,0.0871864523941955,0.0906584549949429,0.0982338605218244,93.7839114151972,97.1542363489904,232.634851399095,2021-05-31,2021
333,6,2021,30,2021.45388127854,16.1302195864776,0.0739221131605988,0.0757183254524267,0.0748853337886343,105.106520348549,108.005519173955,228.986302951125,2021-06-30,2021
334,7,2021,31,2021.53744292237,4.0922410236024,0.0655548765253383,0.0634562163547124,0.0636945361214473,23.246968324089,22.6798148022221,70.5846073212205,2021-07-31,2021
335,8,2021,31,2021.62237442922,2.84666516204342,0.0635529742103996,0.0670050919251698,0.06051432594495,15.5329141039995,16.3308665474448,23.5831959447037,2021-08-31,2021
336,9,2021,30,2021.70593607306,1.81190060964377,0.0672620792705058,0.0664730258657934,0.0604207840939849,10.5090610665666,10.3928932041637,15.8290714804355,2021-09-30,2021
337,10,2021,31,2021.7894977169,2.70754723617408,0.0634985401067231,0.0529710042844513,0.0623431911645916,14.7263729266352,12.1410175638672,16.3426481110108,2021-10-31,2022
338,11,2021,30,2021.87305936073,2.41674844807872,0.0705885261848306,0.053850302225258,0.0709930667560278,14.6134086071837,10.8823252685899,14.8194444845112,2021-11-30,2022
339,12,2021,31,2021.95662100457,1.64402129336598,0.0830358272656029,0.0825987165120322,0.0834614669346252,11.8027476548323,11.7417592511746,13.2879112104813,2021-12-31,2022
340,1,2022,31,2022.04155251142,1.59807492651616,0.0927075594089706,0.0915397746673831,0.0938327435231234,12.833140752277,12.701751994834,13.5845152891795,2022-01-31,2022
341,2,2022,28,2022.12237442922,1.42777584654638,0.083169023014887,0.0718608059845015,0.0877758053802804,10.2907749194627,8.86198238159101,12.0047302422417,2022-02-28,2022
342,3,2022,31,2022.20319634703,1.78688435052925,0.0718382061004755,0.0953405169898112,0.07691818657922,11.3857507461949,14.8851746816507,15.7489541758091,2022-03-31,2022
343,4,2022,30,2022.28675799087,7.57853198313702,0.0982285281671171,0.104267748831397,0.0994789827306291,71.9070755768019,74.4757551948371,81.1868414597146,2022-04-30,2022
344,5,2022,31,2022.3703196347,31.0142543469581,0.105064466719678,0.0965192106654309,0.10146161613623,282.483980559453,258.76858653576,240.284570155645,2022-05-31,2022
345,6,2022,30,2022.45388127854,25.006607028179,0.0754889759772666,0.0733118119815817,0.076806801567323,165.240499994153,161.393709786286,234.196393502168,2022-06-30,2022
346,7,2022,31,2022.53744292237,6.38042489952295,0.0675556079742582,0.0673736466599561,0.065396258960142,37.6126983337312,37.462256725085,72.4859431971859,2022-07-31,2022
347,8,2022,31,2022.62237442922,3.2615526336774,0.0624174153004306,0.0573465437283922,0.0614465557999815,17.5549186458246,16.1541496092497,23.9405282054254,2022-08-31,2022
348,9,2022,30,2022.70593607306,2.46167784431702,0.0623442770427809,0.0535032285141823,0.0605434412008027,13.2311794560542,11.3165259796563,15.8625477870147,2022-09-30,2022
349,10,2022,31,2022.7894977169,2.63501957160399,0.0633448989824306,0.0639133332741288,0.0618551944951651,14.2667778493447,14.396102249775,16.2108012277032,2022-10-31,2023
350,11,2022,30,2022.87305936073,1.99275086845172,0.0720553108262656,0.0760152630497261,0.07003476742316,12.3388885018087,12.9683473177165,14.6193458066304,2022-11-30,2023
351,12,2022,31,2022.95662100457,1.73079872578612,0.0818314128588518,0.093374364446155,0.0822932185652694,12.2136588789969,14.0922048968327,13.1011495684708,2022-12-31,2023
352,1,2023,31,2023.04155251142,1.55532562296603,0.090075502843598,0.0537092368206901,0.0923600895383042,12.1210888167367,7.43155955328618,13.3743021161288,2023-01-31,2023
353,2,2023,28,2023.12237442922,1.35172488772765,0.078595254458751,0.0479360689571794,0.0862501709595922,9.19167055259518,5.60354334175064,11.7999081373819,2023-02-28,2023
354,3,2023,31,2023.20319634703,1.33902145457562,0.0603983358583923,0.0555660381314293,0.076156433485879,6.99533116916908,6.43464102182664,15.7531854601589,2023-03-31,2023
355,4,2023,30,2023.28675799087,5.7783356699923,0.0885921672527942,0.104786728160253,0.103806907149251,52.8060824670267,61.4842488246981,85.3647133885831,2023-04-30,2023
356,5,2023,31,2023.3703196347,44.3222586935794,0.112963866845662,0.105347226786644,0.104749520651991,425.744932522511,395.307657515299,245.400386830644,2023-05-31,2023
357,6,2023,30,2023.45388127854,42.5035863993847,0.0774202813867473,0.0775457894250815,0.0780367325206241,285.712791830955,286.257208205869,236.441863300672,2023-06-30,2023
358,7,2023,31,2023.53744292237,16.3771851143231,0.0646901185350447,0.0565233385729547,0.0666318325600233,91.930014136903,84.288527936935,73.584290703768,2023-07-31,2023
359,8,2023,31,2023.62237442922,3.96472387027765,0.0622214615119185,0.0576437020138709,0.0621071809816148,21.3422338692792,19.5776783935522,24.2156662755414,2023-08-31,2023
360,9,2023,30,2023.70593607306,2.83923579589938,0.0602278850289819,0.0600291408664486,0.0604849057600305,14.7533322581543,14.7076431944881,15.8354994928202,2023-09-30,2023
361,10,2023,31,2023.7894977169,2.75084460771845,0.0618077587490307,0.0619043024560957,0.0611767381833252,14.6613644487586,14.6898652074262,16.0111476538248,2023-10-31,2024
362,11,2023,30,2023.87305936073,2.57230232413065,0.0679084388714621,0.0684048954158286,0.0690396559173087,14.9596282711805,15.0778005807861,14.4048489860155,2023-11-30,2024
363,12,2023,31,2023.95662100457,2.01414987880431,0.0816258610654547,0.0809661519601691,0.0811507440500111,14.1506076698267,14.0407687949128,12.9187387300814,2023-12-31,2024
364,1,2024,31,2024.04143897996,1.79885050173666,0.0949728958620956,0.0945662633886919,0.0909411007614102,14.7770796390346,14.7214616268451,13.1715154754467,2024-01-31,2024
365,2,2024,29,2024.12340619308,1.75720678362316,0.0917936449433478,0.0917435338245932,0.0845732981594485,13.9644730618267,13.9597431647208,11.5724729535432,2024-02-29,2024
366,3,2024,31,2024.20537340619,2.09489856328789,0.0773137069354077,0.0754475383924716,0.0748959100635453,14.0860639247415,13.7837350334469,15.6237582713869,2024-03-31,2024
367,4,2024,30,2024.28870673953,11.4525597348358,0.117388963560337,0.115759997119674,0.105714996509532,131.771623428473,130.356069421209,87.2693238790233,2024-04-30,2024
368,5,2024,31,2024.37204007286,21.0047058789592,0.105264084754982,0.105138698239587,0.106272255088485,186.291179492904,186.26631495342,247.085189418161,2024-05-31,2024
369,6,2024,30,2024.45537340619,47.4967903090615,0.0781831782939495,0.0779926025690802,0.0787294883749566,326.29811237963,324.825040643116,236.759204113058,2024-06-30,2024
370,7,2024,31,2024.53870673953,12.6037369740326,0.0680030790383846,0.0678316235854732,0.0679756490539235,73.8954822492127,73.2171194369426,74.6619224119082,2024-07-31,2024
